id;x;y
"2010 Chevrolet Silverado 1500 Extended Cab Long Box LT 4WD";4356.69287109375;4036.208984375
"2010 Chevrolet Silverado 1500 Extended Cab Long Box LTZ 4WD";4360.8037109375;4040.3583984375
"2012 Ford E-350 Super Duty Van Commercial";4391.68359375;4050.4541015625
"2012 Ford E-350 Super Duty Van Commercial V10";4408.19580078125;4158.16357421875
"2012 Ford E-350 Super Duty Van Commercial Extended";4396.07275390625;4038.65185546875
"2012 Ford E-350 Super Duty Van Commercial Extended V10";4402.84521484375;4158.91943359375
"2012 Ford E-350 Super Duty Van Recreational";4393.60498046875;4041.629150390625
"2012 Ford E-350 Super Duty Van Recreational V10";4398.001953125;4158.53857421875
"2012 Ford E-350 Super Duty Van Recreational Extended";4395.4091796875;4051.915771484375
"2012 Ford E-350 Super Duty Van Recreational Extended V10";4401.68408203125;4167.48974609375
"2011 Ford E-350 Super Duty Van Commercial";4387.28955078125;4051.44580078125
"2011 Ford E-350 Super Duty Van Commercial V10";4407.193359375;4162.03662109375
"2011 Ford E-350 Super Duty Van Commercial Extended";4390.4482421875;4054.190673828125
"2011 Ford E-350 Super Duty Van Commercial Extended V10";4397.88330078125;4162.0029296875
"2011 Ford E-350 Super Duty Van Recreational";4403.177734375;4044.056396484375
"2011 Ford E-350 Super Duty Van Recreational V10";4408.5859375;4164.56201171875
"2011 Ford E-350 Super Duty Van Recreational Extended";4387.32666015625;4043.522705078125
"2011 Ford E-350 Super Duty Van Recreational Extended V10";4408.73681640625;4159.001953125
"2010 Nissan Titan King Cab XE";4474.6611328125;4201.52197265625
"2010 Nissan Titan King Cab XE FFV";4462.60546875;4219.40478515625
"2010 Nissan Titan King Cab XE 4x4";4534.0068359375;4273.693359375
"2010 Nissan Titan King Cab XE 4x4 FFV";4520.24658203125;4298.3955078125
"2010 Nissan Titan King Cab SE";4464.205078125;4203.5263671875
"2010 Nissan Titan King Cab SE FFV";4463.4150390625;4219.18896484375
"2010 Nissan Titan King Cab SE 4x4";4527.70703125;4282.01171875
"2010 Nissan Titan King Cab SE 4x4 FFV";4519.29443359375;4288.767578125
"2010 Nissan Titan King Cab PRO-4X";4526.00634765625;4271.50537109375
"2010 Nissan Titan King Cab PRO-4X FFV";4526.41455078125;4300.69140625
"2010 Nissan Titan Crew Cab XE";4466.76708984375;4202.03662109375
"2010 Nissan Titan Crew Cab XE FFV";4471.00390625;4229.484375
"2010 Nissan Titan Crew Cab XE 4x4";4523.70361328125;4265.52880859375
"2010 Nissan Titan Crew Cab XE 4x4 FFV";4528.0595703125;4285.7890625
"2010 Nissan Titan Crew Cab SE";4466.88720703125;4202.13037109375
"2010 Nissan Titan Crew Cab SE FFV";4472.16748046875;4226.00146484375
"2010 Nissan Titan Crew Cab SE Long Bed";4469.3486328125;4200.11083984375
"2010 Nissan Titan Crew Cab SE Long Bed FFV";4464.103515625;4219.615234375
"2010 Nissan Titan Crew Cab SE 4x4";4527.3740234375;4281.92529296875
"2010 Nissan Titan Crew Cab SE 4x4 FFV";4528.115234375;4285.8642578125
"2010 Nissan Titan Crew Cab SE 4x4 Long Bed";4523.82861328125;4264.99951171875
"2010 Nissan Titan Crew Cab SE 4x4 Long Bed FFV";4523.0048828125;4301.06103515625
"2010 Nissan Titan Crew Cab PRO-4X";4529.21826171875;4265.3203125
"2010 Nissan Titan Crew Cab PRO-4X FFV";4524.18408203125;4298.00537109375
"2010 Nissan Titan Crew Cab LE FFV";4463.7587890625;4219.02001953125
"2010 Nissan Titan Crew Cab LE 4x4";4527.71630859375;4282.09033203125
"2010 Nissan Titan Crew Cab LE 4x4 FFV";4523.93603515625;4297.70947265625
"2010 Subaru Legacy 2.5GT Limited";3839.62548828125;4137.0087890625
"2010 Subaru Legacy 3.6R Premium";3862.299072265625;4276.00244140625
"2010 Subaru Legacy 3.6R Limited";3854.98828125;4275.037109375
"2011 Subaru Outback 3.6R Premium";3854.3232421875;4272.8828125
"2011 Subaru Outback 3.6R Limited";3861.60791015625;4277.220703125
"2010 Subaru Outback 3.6R Limited";3854.87060546875;4274.8564453125
"2010 Subaru Outback 3.6R Premium";3858.429931640625;4276.90185546875
"2012 Nissan Titan King Cab S";4477.43701171875;4210.0048828125
"2012 Nissan Titan King Cab S 4x4";4523.1474609375;4265.64501953125
"2012 Nissan Titan King Cab SV";4466.72119140625;4201.990234375
"2012 Nissan Titan King Cab SV 4x4";4523.4462890625;4272.5810546875
"2012 Nissan Titan King Cab PRO-4X";4526.951171875;4280.0048828125
"2012 Nissan Titan Crew Cab S";4474.65966796875;4201.52490234375
"2012 Nissan Titan Crew Cab S 4x4";4534.58642578125;4274.0029296875
"2012 Nissan Titan Crew Cab SV";4478.0595703125;4207.05810546875
"2012 Nissan Titan Crew Cab SV Long Bed";4464.67626953125;4207.06640625
"2012 Nissan Titan Crew Cab SV 4x4";4527.0703125;4276.76611328125
"2012 Nissan Titan Crew Cab SV Long Bed 4x4";4525.00830078125;4275.28759765625
"2012 Nissan Titan Crew Cab PRO-4X";4527.00048828125;4281.8408203125
"2012 Nissan Titan Crew Cab SL";4466.47021484375;4202.0517578125
"2012 Nissan Titan Crew Cab SL 4x4";4527.56982421875;4281.927734375
"2011 Dodge Ram 1500 Tradesman Regular Cab 4x2";4435.38037109375;4153.47900390625
"2011 Dodge Ram 1500 Tradesman Regular Cab 390 hp 4x2";4439.05712890625;4254.9716796875
"2011 Dodge Ram 1500 Express Regular Cab 4x2";4444.44677734375;4264.21533203125
"2011 Dodge Ram 1500 Outdoorsman Regular Cab 4x2";4446.03466796875;4251.4921875
"2011 Dodge Ram 1500 Outdoorsman Regular Cab 390 hp 4x2";4435.435546875;4252.92236328125
"2011 Dodge Ram 1500 Tradesman Regular Cab 4x4";4502.08740234375;4318.271484375
"2011 Dodge Ram 1500 Tradesman Regular Cab 390 hp 4x4";4480.72900390625;4316.55419921875
"2011 Dodge Ram 1500 Express Regular Cab 4x4";4487.13427734375;4318.00537109375
"2011 Dodge Ram 1500 Outdoorsman Regular Cab 4x4";4496.693359375;4309.515625
"2011 Dodge Ram 1500 Outdoorsman Regular Cab 390 hp 4x4";4490.39404296875;4321.46484375
"2011 Dodge Ram 1500 Big Horn Quad Cab 4x2";4435.86376953125;4256.74462890625
"2011 Dodge Ram 1500 Lone Star Quad Cab 4x2";4446.1416015625;4251.173828125
"2011 Dodge Ram 1500 Lone Star Quad Cab 390 hp 4x2";4442.0615234375;4251.4306640625
"2011 Dodge Ram 1500 Outdoorsman Quad Cab 4x2";4448.5205078125;4242.4462890625
"2011 Dodge Ram 1500 Outdoorsman Quad Cab 390 hp 4x2";4432.1611328125;4253.65087890625
"2011 Dodge Ram 1500 Big Horn Quad Cab 390 hp 4x4";4483.86962890625;4318.7548828125
"2011 Dodge Ram 1500 Lone Star Quad Cab 4x4";4493.3310546875;4306.37890625
"2011 Dodge Ram 1500 Lone Star Quad Cab 390 hp 4x4";4482.3720703125;4318.28955078125
"2011 Dodge Ram 1500 Outdoorsman Quad Cab 4x4";4504.04443359375;4315.3701171875
"2011 Dodge Ram 1500 Outdoorsman Quad Cab 390 hp 4x4";4478.71875;4317.091796875
"2011 Dodge Ram 1500 Big Horn Crew Cab 4x2";4429.7890625;4260.705078125
"2011 Dodge Ram 1500 Lone Star Crew Cab 4x2";4435.93359375;4256.75
"2011 Dodge Ram 1500 Outdoorsman Crew Cab 4x2";4445.419921875;4249.00390625
"2011 Dodge Ram 1500 Outdoorsman Crew Cab 390 hp 4x2";4438.2783203125;4264.35302734375
"2011 Dodge Ram 1500 Big Horn Crew Cab 4x4";4477.662109375;4310.091796875
"2011 Dodge Ram 1500 Lone Star Crew Cab 4x4";4484.1884765625;4329.14794921875
"2011 Dodge Ram 1500 Outdoorsman Crew Cab 4x4";4499.50927734375;4313.73876953125
"2011 Dodge Ram 1500 Outdoorsman Crew Cab 390 hp 4x4";4484.6865234375;4313.12841796875
"2011 Dodge Ram 1500 Big Horn Quad Cab 4x4";4500.5537109375;4305.400390625
"2011 Ford F-150 FX2 SuperCab 6.5-ft. Bed";4196.85595703125;4085.68212890625
"2011 Ford F-150 FX2 SuperCab 6.5-ft. Bed  V6";4178.67041015625;4071.16650390625
"2011 Ford F-150 FX2 SuperCrew 5.5-ft. Bed";4207.69287109375;4084.61572265625
"2011 Ford F-150 FX2 SuperCrew 5.5-ft. Bed  V6";4185.98876953125;4083.31982421875
"2011 Ford F-150 FX2 SuperCrew 6.5-ft. Bed";4203.6826171875;4081.018310546875
"2011 Ford F-150 FX2 SuperCrew 6.5-ft. Bed  V6";4188.0390625;4077.19970703125
"2011 Ford F-150 FX4 SuperCab 6.5-ft. Bed 4X4";4257.77490234375;4146.0166015625
"2011 Ford F-150 FX4 SuperCab 6.5-ft. Bed V6 4X4";4245.89990234375;4140.08642578125
"2011 Ford F-150 FX4 SuperCrew 5.5-ft. Bed 4X4";4264.82470703125;4143.193359375
"2011 Ford F-150 FX4 SuperCrew 5.5-ft. Bed V6 4X4";4242.27001953125;4135.37158203125
"2011 Ford F-150 FX4 SuperCrew 6.5-ft. Bed 4X4";4259.57080078125;4142.01708984375
"2011 Ford F-150 FX4 SuperCrew 6.5-ft. Bed V6 4X4";4238.7783203125;4129.2685546875
"2011 Ford F-150 King Ranch SuperCrew 6.5-ft. Bed";4199.83642578125;4078.32763671875
"2011 Ford F-150 King Ranch SuperCrew 6.5-ft. Bed  V6";4183.68115234375;4067.13037109375
"2011 Ford F-150 King Ranch SuperCrew 6.5-ft. Bed 4X4";4262.505859375;4127.48583984375
"2011 Ford F-150 King Ranch SuperCrew 6.5-ft. Bed V6 4X4";4248.0087890625;4124.82861328125
"2011 Ford F-150 King-Ranch SuperCrew 5.5-ft. Bed";4210.154296875;4080.29443359375
"2011 Ford F-150 King-Ranch SuperCrew 5.5-ft. Bed  V6";4184.47607421875;4072.952880859375
"2011 Ford F-150 King-Ranch SuperCrew 5.5-ft. Bed 4X4";4264.34326171875;4130.62255859375
"2011 Ford F-150 King-Ranch SuperCrew 5.5-ft. Bed V6 4X4";4252.26416015625;4131.15966796875
"2011 Ford F-150 Lariat SuperCab 6.5-ft. Bed";4195.04296875;4081.19482421875
"2011 Ford F-150 Lariat SuperCab 6.5-ft. Bed 4X4";4265.978515625;4137.890625
"2011 Ford F-150 Lariat SuperCab 6.5-ft. Bed V6 4X4";4250.63134765625;4138.16943359375
"2011 Ford F-150 Lariat SuperCrew 5.5-ft. Bed";4203.49853515625;4073.769775390625
"2011 Ford F-150 Lariat SuperCrew 5.5-ft. Bed  V6";4188.79150390625;4070.103515625
"2011 Ford F-150 Lariat SuperCrew 5.5-ft. Bed  6.2L";4167.26171875;4076.46044921875
"2011 Ford F-150 Lariat SuperCrew 5.5-ft. Bed 4X4";4258.837890625;4127.40625
"2011 Ford F-150 Lariat SuperCrew 5.5-ft. Bed V6 4X4";4243.39697265625;4129.93115234375
"2011 Ford F-150 Lariat SuperCrew 5.5-ft. Bed 6.2L 4X4";4237.92626953125;4150.68310546875
"2011 Ford F-150 Lariat SuperCrew 6.5-ft. Bed";4208.59716796875;4075.701416015625
"2011 Ford F-150 Lariat SuperCrew 6.5-ft. Bed V6 4X4";4248.1123046875;4132.68310546875
"2011 Ford F-150 Platinum SuperCrew 5.5-ft. Bed";4197.556640625;4073.946533203125
"2011 Ford F-150 Platinum SuperCrew 5.5-ft. Bed  V6";4181.51708984375;4081.306640625
"2011 Ford F-150 Platinum SuperCrew 5.5-ft. Bed  6.2L";4164.2412109375;4078.2548828125
"2011 Ford F-150 Platinum SuperCrew 5.5-ft. Bed 4X4";4259.982421875;4135.26953125
"2011 Ford F-150 Platinum SuperCrew 5.5-ft. Bed V6 4X4";4250.2763671875;4144.22265625
"2011 Ford F-150 Platinum SuperCrew 5.5-ft. Bed 6.2L 4X4";4237.9052734375;4145.89404296875
"2011 Ford F-150 Platinum SuperCrew 6.5-ft. Bed";4202.01708984375;4086.646728515625
"2011 Ford F-150 Platinum SuperCrew 6.5-ft. Bed  V6";4180.40625;4076.581298828125
"2011 Ford F-150 STX 6.5-ft. Bed";4320.3544921875;4001.17626953125
"2011 Ford F-150 STX 6.5-ft. Bed  V8";4292.70166015625;4036.037353515625
"2011 Ford F-150 STX 6.5-ft. Bed 4X4";4385.32275390625;4087.59814453125
"2011 Ford F-150 STX 6.5-ft. Bed V8 4X4";4349.92822265625;4124.01025390625
"2011 Ford F-150 STX SuperCab 6.5-ft. Bed";4316.48974609375;4010.163330078125
"2011 Ford F-150 STX SuperCab 6.5-ft. Bed  V8";4295.78076171875;4041.822509765625
"2011 Ford F-150 STX SuperCab 6.5-ft. Bed 4X4";4383.8828125;4082.89697265625
"2011 Ford F-150 STX SuperCab 6.5-ft. Bed V8 4X4";4346.1279296875;4114.109375
"2011 Ford F-150 SVT Raptor SuperCab 5.5-ft. Bed 4X4";4229.74853515625;4141.900390625
"2011 Ford F-150 SVT Raptor SuperCrew 5.5-ft. Bed 4X4";4234.29833984375;4141.87060546875
"2011 Ford F-150 XL 6.5-ft. Bed";4310.486328125;4013.375244140625
"2011 Ford F-150 XL 6.5-ft. Bed  V8";4290.2080078125;4041.985595703125
"2011 Ford F-150 XL 6.5-ft. Bed 4X4";4379.43603515625;4080.705322265625
"2011 Ford F-150 XL 6.5-ft. Bed V8 4X4";4350.125;4123.9619140625
"2011 Ford F-150 XL 8-ft. Bed";4278.9580078125;4036.5478515625
"2011 Ford F-150 XL 8-ft. Bed  V8";4293.3662109375;4053.02880859375
"2011 Ford F-150 XL 8-ft. Bed  3.5L";4285.33056640625;4035.013427734375
"2011 Ford F-150 XL 8-ft. Bed 4X4";4371.15234375;4090.419677734375
"2011 Ford F-150 XL 8-ft. Bed V8 4X4";4349.81103515625;4118.25537109375
"2011 Ford F-150 XL 8-ft. Bed 3.5L 4X4";4341.404296875;4106.38330078125
"2011 Ford F-150 XL SuperCab 6.5-ft. Bed";4314.4794921875;4017.460205078125
"2011 Ford F-150 XL SuperCab 6.5-ft. Bed  V8";4295.70654296875;4047.872314453125
"2011 Ford F-150 XL SuperCab 6.5-ft. Bed  3.5L";4279.5947265625;4031.49951171875
"2011 Ford F-150 XL SuperCab 6.5-ft. Bed 4X4";4378.16650390625;4087.91845703125
"2011 Ford F-150 XL SuperCab 6.5-ft. Bed V8 4X4";4354.38134765625;4121.69970703125
"2011 Ford F-150 XL SuperCab 8-ft. Bed  V8";4282.47607421875;4051.544189453125
"2011 Ford F-150 XL SuperCab 8-ft. Bed  3.5L";4282.98583984375;4029.611328125
"2011 Ford F-150 XL SuperCab 8-ft. Bed 4X4";4388.1103515625;4079.867431640625
"2011 Ford F-150 XL SuperCab 8-ft. Bed V8 4X4";4354.99853515625;4109.607421875
"2011 Ford F-150 XL SuperCab 8-ft. Bed 3.5L 4X4";4335.2041015625;4107.5947265625
"2011 Ford F-150 XL SuperCrew 5.5-ft. Bed";4313.4716796875;4002.2939453125
"2011 Ford F-150 XL SuperCrew 5.5-ft. Bed 4X4";4349.69482421875;4108.79638671875
"2011 Ford F-150 XL SuperCrew 5.5-ft. Bed V6 4X4";4335.0234375;4113.00048828125
"2011 Ford F-150 XL SuperCrew 6.5-ft. Bed";4287.068359375;4055.113037109375
"2011 Ford F-150 XL SuperCrew 6.5-ft. Bed 4X4";4349.81494140625;4123.654296875
"2011 Ford F-150 XLT 6.5-ft. Bed";4317.38671875;4004.81494140625
"2011 Ford F-150 XLT 6.5-ft. Bed  V8";4293.44482421875;4031.388671875
"2011 Ford F-150 XLT 6.5-ft. Bed 4X4";4374.140625;4083.49072265625
"2011 Ford F-150 XLT 6.5-ft. Bed V8 4X4";4357.1025390625;4114.302734375
"2011 Ford F-150 XLT 8-ft. Bed";4308.189453125;4009.5
"2011 Ford F-150 XLT 8-ft. Bed  V8";4296.95556640625;4036.097412109375
"2011 Ford F-150 XLT 8-ft. Bed  3.5L";4278.0087890625;4043.6787109375
"2011 Ford F-150 XLT 8-ft. Bed V8 4X4";4355.26318359375;4117.1123046875
"2011 Ford F-150 XLT 8-ft. Bed 3.5L 4X4";4336.94921875;4115.63525390625
"2011 Ford F-150 XLT SuperCab 6.5-ft. Bed";4310.5498046875;4006.4306640625
"2011 Ford F-150 XLT SuperCab 6.5-ft. Bed  V8";4290.7353515625;4046.900390625
"2011 Ford F-150 XLT SuperCab 6.5-ft. Bed  3.5L";4277.33984375;4047.64892578125
"2011 Ford F-150 XLT SuperCab 6.5-ft. Bed 4X4";4370.59375;4086.486083984375
"2011 Ford F-150 XLT SuperCab 6.5-ft. Bed V8 4X4";4351.548828125;4113.2861328125
"2011 Ford F-150 XLT SuperCab 6.5-ft. Bed 3.5L 4X4";4335.224609375;4112.1669921875
"2011 Ford F-150 XLT SuperCab 8-ft. Bed";4309.5791015625;4018.202880859375
"2011 Ford F-150 XLT SuperCab 8-ft. Bed  V8";4298.53515625;4045.643798828125
"2011 Ford F-150 XLT SuperCab 8-ft. Bed  3.5L";4282.7607421875;4042.67822265625
"2011 Ford F-150 XLT SuperCab 8-ft. Bed 4X4";4350.5224609375;4104.54296875
"2011 Ford F-150 XLT SuperCab 8-ft. Bed V6 4X4";4340.30224609375;4101.4453125
"2011 Ford F-150 XLT SuperCrew 5.5-ft. Bed";4321.73583984375;4006.030029296875
"2011 Ford F-150 XLT SuperCrew 5.5-ft. Bed  V8";4288.27783203125;4050.268798828125
"2011 Ford F-150 XLT SuperCrew 5.5-ft. Bed  3.5L";4287.33544921875;4028.71826171875
"2011 Ford F-150 XLT SuperCrew 5.5-ft. Bed 4X4";4343.59619140625;4118.74560546875
"2011 Ford F-150 XLT SuperCrew 5.5-ft. Bed V6 4X4";4336.68017578125;4102.72607421875
"2011 Ford F-150 XLT SuperCrew 6.5-ft. Bed";4286.0341796875;4046.91259765625
"2011 Ford F-150 XLT SuperCrew 6.5-ft. Bed  V6";4274.62353515625;4041.744384765625
"2011 Ford F-150 XLT SuperCrew 6.5-ft. Bed 4X4";4346.30615234375;4122.37060546875
"2011 Ford F-150 XLT SuperCrew 6.5-ft. Bed V6 4X4";4339.54833984375;4111.23974609375
"2011 Ford F-150 Harley-Davidson SuperCrew 5.5-ft. Bed";4169.49951171875;4082.7119140625
"2011 Ford F-150 Harley-Davidson SuperCrew 5.5-ft. Bed 4X4";4242.3857421875;4151.017578125
"2011 Ford F-150 Lariat Limited SuperCrew 5.5-ft. Bed";4166.216796875;4081.197998046875
"2010 Ford F-150 FX4 SuperCab 6.5-ft. Bed 4X4";4370.51025390625;4104.2724609375
"2010 Ford F-150 FX4 SuperCrew 5.5-ft. Bed 4X4";4382.77197265625;4104.74267578125
"2010 Ford F-150 FX4 SuperCrew 6.5-ft. Bed 4X4";4385.24365234375;4115.9814453125
"2010 Ford F-150 Lariat SuperCab 6.5-ft. Bed";4317.0009765625;4049.65380859375
"2010 Ford F-150 Lariat SuperCab 6.5-ft. Bed 4X4";4375.4189453125;4112.92529296875
"2010 Ford F-150 Lariat SuperCrew 5.5-ft. Bed";4321.54736328125;4051.084228515625
"2010 Ford F-150 Lariat SuperCrew 5.5-ft. Bed 4X4";4398.0361328125;4113.82080078125
"2010 Ford F-150 Lariat SuperCrew 6.5-ft. Bed";4325.24365234375;4032.79150390625
"2010 Ford F-150 Lariat SuperCrew 6.5-ft. Bed 4X4";4380.3125;4108.68408203125
"2010 Ford F-150 STX 6.5-ft. Bed";4412.6796875;4065.406005859375
"2010 Ford F-150 STX 6.5-ft. Bed 4X4";4473.845703125;4122.66748046875
"2010 Ford F-150 STX 6.5-ft. Bed 292 hp 4X4";4399.9521484375;4093.601806640625
"2010 Ford F-150 STX SuperCab 6.5-ft. Bed";4407.8466796875;4062.690185546875
"2010 Ford F-150 STX SuperCab 6.5-ft. Bed  292 hp";4324.857421875;4014.748046875
"2010 Ford F-150 STX SuperCab 6.5-ft. Bed 4X4";4478.10791015625;4122.40185546875
"2010 Ford F-150 STX SuperCab 6.5-ft. Bed 292 hp 4X4";4452.21484375;4113.4189453125
"2010 Ford F-150 SVT Raptor SuperCab 5.5-ft. Bed 4X4";4372.46142578125;4108.0771484375
"2010 Ford F-150 XL 6.5-ft. Bed";4410.24365234375;4067.999267578125
"2010 Ford F-150 XL 6.5-ft. Bed 4X4";4478.599609375;4125.89892578125
"2010 Ford F-150 XL 8-ft. Bed";4407.2998046875;4065.143798828125
"2010 Ford F-150 XL 8-ft. Bed  292 hp";4331.25390625;4008.432373046875
"2010 Ford F-150 XL 8-ft. Bed FFV";4327.68701171875;4030.127197265625
"2010 Ford F-150 XL 8-ft. Bed 4X4";4474.24755859375;4122.859375
"2010 Ford F-150 XL 8-ft. Bed 292 hp 4X4";4392.845703125;4086.324951171875
"2010 Ford F-150 XL 8-ft. Bed FFV 4X4";4384.53759765625;4107.9873046875
"2010 Ford F-150 XL SuperCab 6.5-ft. Bed";4415.77978515625;4063.504638671875
"2010 Ford F-150 XL SuperCab 6.5-ft. Bed  292 hp";4333.060546875;4018.78564453125
"2010 Ford F-150 XL SuperCab 6.5-ft. Bed  FFV";4320.91552734375;4042.07421875
"2010 Ford F-150 XL SuperCab 6.5-ft. Bed 4X4";4468.86181640625;4128.00439453125
"2010 Ford F-150 XL SuperCab 6.5-ft. Bed 292 hp 4X4";4395.791015625;4082.42138671875
"2010 Ford F-150 XL SuperCab 6.5-ft. Bed FFV 4X4";4393.90771484375;4117.28271484375
"2010 Ford F-150 XL SuperCab 8-ft. Bed";4415.81494140625;4064.00244140625
"2010 Ford F-150 XL SuperCab 8-ft. Bed  292 hp";4330.2158203125;4013.944580078125
"2010 Ford F-150 XL SuperCab 8-ft. Bed 292 hp 4X4";4402.94482421875;4086.6650390625
"2010 Ford F-150 XL SuperCab 8-ft. Bed FFV 4X4";4394.1689453125;4113.51416015625
"2010 Ford F-150 XL SuperCrew 5.5-ft. Bed";4414.48779296875;4059.653564453125
"2010 Ford F-150 XL SuperCrew 5.5-ft. Bed  292 hp";4334.748046875;4011.33740234375
"2010 Ford F-150 XL SuperCrew 5.5-ft. Bed 4X4";4391.93505859375;4090.946044921875
"2010 Ford F-150 XL SuperCrew 6.5-ft. Bed";4410.513671875;4062.05859375
"2010 Ford F-150 XL SuperCrew 6.5-ft. Bed  292 hp";4324.263671875;4018.831298828125
"2010 Ford F-150 XL SuperCrew 6.5-ft. Bed 4X4";4399.0048828125;4084.583984375
"2010 Ford F-150 XLT 6.5-ft. Bed";4414.0673828125;4060.14306640625
"2010 Ford F-150 XLT 6.5-ft. Bed 4X4";4474.91015625;4128.755859375
"2010 Ford F-150 XLT 6.5-ft. Bed FFV 4X4";4379.73046875;4098.73486328125
"2010 Ford F-150 XLT 8-ft. Bed";4418.07080078125;4058.6396484375
"2010 Ford F-150 XLT 8-ft. Bed  292 hp";4328.87939453125;4019.109375
"2010 Ford F-150 XLT 8-ft. Bed FFV";4332.287109375;4039.66943359375
"2010 Ford F-150 XLT 8-ft. Bed 4X4";4471.42333984375;4125.63525390625
"2010 Ford F-150 XLT 8-ft. Bed 292 hp 4X4";4404.06640625;4092.500732421875
"2010 Ford F-150 XLT 8-ft. Bed FFV 4X4";4389.54833984375;4118.95556640625
"2010 Ford F-150 XLT SuperCab 6.5-ft. Bed";4328.18896484375;4006.437255859375
"2010 Ford F-150 XLT SuperCab 6.5-ft. Bed FFV 4X4";4401.6513671875;4105.923828125
"2010 Ford F-150 XLT SuperCab 8-ft. Bed";4326.75439453125;4010.147705078125
"2010 Ford F-150 XLT SuperCab 8-ft. Bed  FFV";4315.3408203125;4046.090576171875
"2010 Ford F-150 XLT SuperCab 8-ft. Bed 4X4";4397.57568359375;4087.73779296875
"2010 Ford F-150 XLT SuperCab 8-ft. Bed FFV 4X4";4377.9052734375;4105.05859375
"2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed";4334.904296875;4015.406494140625
"2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed  FFV";4318.1484375;4032.739990234375
"2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed 4X4";4395.95361328125;4091.18310546875
"2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed FFV 4X4";4377.361328125;4117.4375
"2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed";4329.55859375;4019.45849609375
"2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed FFV";4323.5458984375;4037.56298828125
"2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed 4X4";4400.9521484375;4090.0068359375
"2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed FFV 4X4";4394.798828125;4107.4560546875
"2011 GMC Sierra 1500 Hybrid 3HA 2WD";4211.06201171875;4059.274658203125
"2011 GMC Sierra 1500 Hybrid 3HB 2WD";4214.7314453125;4059.69970703125
"2011 GMC Sierra 1500 Hybrid 3HA 4WD";4270.53369140625;4112.0166015625
"2011 GMC Sierra 1500 Hybrid 3HB 4WD";4267.25390625;4110.10693359375
"2010 GMC Sierra 1500 Hybrid 3HA 2WD";4390.42041015625;3964.8173828125
"2010 GMC Sierra 1500 Hybrid 3HB 2WD";4385.17578125;3964.736083984375
"2010 GMC Sierra 1500 Hybrid 3HA 4WD";4454.85595703125;4039.842041015625
"2010 GMC Sierra 1500 Hybrid 3HB 4WD";4456.357421875;4033.838623046875
"2011 Ford F-150 Lariat Limited SuperCrew 5.5-ft. Bed 4X4";4232.95361328125;4147.6123046875
"2011 Aston Martin DB9 Volante Special Edition";4113.65771484375;3933.404296875
"2011 BMW 528i Sedan";3976.865966796875;3860.37744140625
"2011 BMW 535i xDrive Sedan";3857.572021484375;3909.234619140625
"2011 BMW 550i xDrive Sedan";3841.93798828125;3915.027099609375
"2010 Mercedes-Benz C300 Sport";4089.2353515625;3870.004150390625
"2010 Mercedes-Benz C300 Sport AT";4103.32421875;3779.56298828125
"2011 Dodge Ram 1500 ST Regular Cab 8'' box 4x2";4428.146484375;4144.1953125
"2011 Dodge Ram 1500 ST Regular Cab 8'' box 310 hp 4x2";4449.92333984375;4246.09326171875
"2011 Dodge Ram 1500 ST Regular Cab 8'' box 390 hp 4x2";4430.1845703125;4261.10986328125
"2011 Dodge Ram 1500 ST Regular Cab 8'' box 4x4";4495.56640625;4304.91015625
"2011 Dodge Ram 1500 ST Regular Cab 8'' box 390 hp 4x4";4486.09814453125;4321.9287109375
"2011 Dodge Ram 1500 SLT Regular Cab 8'' box 4x2";4442.47119140625;4246.48583984375
"2011 Dodge Ram 1500 SLT Regular Cab 8'' box 390 hp 4x2";4439.6435546875;4255.01611328125
"2011 Dodge Ram 1500 SLT Regular Cab 8'' box 4x4";4503.6142578125;4315.80322265625
"2011 Dodge Ram 1500 SLT Regular Cab 8'' box 390 hp 4x4";4488.54248046875;4325.2998046875
"2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 4x2";4442.77392578125;4245.99951171875
"2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 390 hp 4x2";4431.1279296875;4256.7294921875
"2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 4x4";4501.88232421875;4309.6357421875
"2012 BMW 128i Convertible";4032.79052734375;3982.28076171875
"2012 BMW 128i Convertible AT";4000.6357421875;3991.078857421875
"2012 BMW 135i Convertible";4012.761962890625;3927.32568359375
"2012 BMW 128i Coup";4030.98095703125;3975.166748046875
"2012 BMW 128i Coup AT";4003.04638671875;3994.6748046875
"2012 BMW 135i Coup";4021.587158203125;3938.0830078125
"2012 BMW 135i Coup AT";4029.528076171875;3841.98291015625
"2012 BMW 328i Sports Wagon";4033.278076171875;3984.830078125
"2012 BMW 328i Sports Wagon AT";4018.17919921875;3990.7744140625
"2012 BMW 328i xDrive Sports Wagon";3925.422607421875;3991.263916015625
"2012 BMW 328i xDrive Sports Wagon AT";3906.43798828125;4008.61279296875
